[0.1481797844171524, 1.015425682067871, -0.1274852156639099, -1.5386379957199097];[0.1684882938861847, 0.8220474123954773, -0.15825797617435455, -1.2883037328720093];0
[0.1684882938861847, 0.8220474123954773, -0.15825797617435455, -1.2883037328720093];[0.1849292516708374, 0.6292526125907898, -0.18402405083179474, -1.049059271812439];0
[0.1849292516708374, 0.6292526125907898, -0.18402405083179474, -1.049059271812439];[0.19751429557800293, 0.8262753486633301, -0.2050052434206009, -1.3934016227722168];1
[0.19751429557800293, 0.8262753486633301, -0.2050052434206009, -1.3934016227722168];[0.21403980255126953, 0.634208619594574, -0.23287327587604523, -1.1711845397949219];0
[0.020551256835460663, 0.03944026678800583, 0.006973180919885635, -0.027822129428386688];[0.021340060979127884, -0.15578098595142365, 0.006416738033294678, 0.2670527398586273];0
[0.021340060979127884, -0.15578098595142365, 0.006416738033294678, 0.2670527398586273];[0.0182244423776865, 0.03924879804253578, 0.01175779290497303, -0.023599419742822647];1
[0.0182244423776865, 0.03924879804253578, 0.01175779290497303, -0.023599419742822647];[0.019009416922926903, -0.1560397744178772, 0.011285804212093353, 0.27276989817619324];0
[0.019009416922926903, -0.1560397744178772, 0.011285804212093353, 0.27276989817619324];[0.015888622030615807, 0.03891933336853981, 0.016741203144192696, -0.016332179307937622];1
[0.015888622030615807, 0.03891933336853981, 0.016741203144192696, -0.016332179307937622];[0.01666700839996338, -0.1564386487007141, 0.01641455851495266, 0.2815854251384735];0
[0.01666700839996338, -0.1564386487007141, 0.01641455851495266, 0.2815854251384735];[0.013538235798478127, 0.038445357233285904, 0.022046267986297607, -0.00587554881349206];1
[0.013538235798478127, 0.038445357233285904, 0.022046267986297607, -0.00587554881349206];[0.014307143166661263, 0.23324431478977203, 0.021928757429122925, -0.29152190685272217];1
[0.014307143166661263, 0.23324431478977203, 0.021928757429122925, -0.29152190685272217];[0.01897202804684639, 0.03781666234135628, 0.016098318621516228, 0.007995638065040112];0
[0.01897202804684639, 0.03781666234135628, 0.016098318621516228, 0.007995638065040112];[0.019728362560272217, 0.23270408809185028, 0.016258232295513153, -0.27956491708755493];1
[0.019728362560272217, 0.23270408809185028, 0.016258232295513153, -0.27956491708755493];[0.024382444098591805, 0.42759037017822266, 0.010666932910680771, -0.5670760273933411];1
[0.024382444098591805, 0.42759037017822266, 0.010666932910680771, -0.5670760273933411];[0.03293425217270851, 0.23232042789459229, -0.0006745872087776661, -0.2710517346858978];0
[0.03293425217270851, 0.23232042789459229, -0.0006745872087776661, -0.2710517346858978];[0.03758066147565842, 0.03720811381936073, -0.0060956222005188465, 0.021418342366814613];0
[0.03758066147565842, 0.03720811381936073, -0.0060956222005188465, 0.021418342366814613];[0.03832482174038887, -0.15782588720321655, -0.005667255260050297, 0.3121718168258667];0
[0.03832482174038887, -0.15782588720321655, -0.005667255260050297, 0.3121718168258667];[0.03516830503940582, -0.35286664962768555, 0.0005761810461990535, 0.603062093257904];0
[0.03516830503940582, -0.35286664962768555, 0.0005761810461990535, 0.603062093257904];[0.028110971674323082, -0.5479966402053833, 0.012637422420084476, 0.8959264159202576];0
[0.028110971674323082, -0.5479966402053833, 0.012637422420084476, 0.8959264159202576];[0.017151039093732834, -0.35304829478263855, 0.030555952340364456, 0.6072425842285156];1
[0.017151039093732834, -0.35304829478263855, 0.030555952340364456, 0.6072425842285156];[0.010090072639286518, -0.5485838651657104, 0.04270080476999283, 0.9093910455703735];0
[0.010090072639286518, -0.5485838651657104, 0.04270080476999283, 0.9093910455703735];[-0.0008816045010462403, -0.35406503081321716, 0.06088862195611, 0.6304290294647217];1
[-0.0008816045010462403, -0.35406503081321716, 0.06088862195611, 0.6304290294647217];[-0.007962905801832676, -0.549981415271759, 0.07349720597267151, 0.9416491389274597];0
[-0.007962905801832676, -0.549981415271759, 0.07349720597267151, 0.9416491389274597];[-0.01896253414452076, -0.35592275857925415, 0.09233018755912781, 0.6729357838630676];1
[-0.01896253414452076, -0.35592275857925415, 0.09233018755912781, 0.6729357838630676];[-0.026080988347530365, -0.16219720244407654, 0.10578890144824982, 0.41069167852401733];1
[-0.026080988347530365, -0.16219720244407654, 0.10578890144824982, 0.41069167852401733];[-0.029324932023882866, 0.03127840906381607, 0.11400273442268372, 0.15314464271068573];1
[-0.029324932023882866, 0.03127840906381607, 0.11400273442268372, 0.15314464271068573];[-0.028699364513158798, -0.1652756631374359, 0.11706563085317612, 0.4795061945915222];0
[-0.028699364513158798, -0.1652756631374359, 0.11706563085317612, 0.4795061945915222];[-0.03200487792491913, -0.36183881759643555, 0.12665575742721558, 0.8066716194152832];0
[-0.03200487792491913, -0.36183881759643555, 0.12665575742721558, 0.8066716194152832];[-0.03924165293574333, -0.558448076248169, 0.14278918504714966, 1.1363605260849];0
[-0.03924165293574333, -0.558448076248169, 0.14278918504714966, 1.1363605260849];[-0.05041061341762543, -0.7551194429397583, 0.16551639139652252, 1.4702028036117554];0
[-0.05041061341762543, -0.7551194429397583, 0.16551639139652252, 1.4702028036117554];[-0.0655130073428154, -0.5623635053634644, 0.19492045044898987, 1.2334603071212769];1
[-0.0655130073428154, -0.5623635053634644, 0.19492045044898987, 1.2334603071212769];[-0.07676027715206146, -0.370206743478775, 0.21958965063095093, 1.0076278448104858];1
[0.03947890177369118, 0.008544600568711758, 0.03122839704155922, 0.0023910729214549065];[0.03964979574084282, 0.20320509374141693, 0.031276218593120575, -0.28027763962745667];1
[0.03964979574084282, 0.20320509374141693, 0.031276218593120575, -0.28027763962745667];[0.043713897466659546, 0.007651279214769602, 0.025670666247606277, 0.02210332825779915];0
[0.043713897466659546, 0.007651279214769602, 0.025670666247606277, 0.02210332825779915];[0.043866921216249466, 0.20239585638046265, 0.02611273154616356, -0.2623709440231323];1
[0.043866921216249466, 0.20239585638046265, 0.02611273154616356, -0.2623709440231323];[0.047914840281009674, 0.006911090109497309, 0.020865313708782196, 0.03843250870704651];0
[0.047914840281009674, 0.006911090109497309, 0.020865313708782196, 0.03843250870704651];[0.048053059726953506, -0.18850375711917877, 0.021633964031934738, 0.3376249372959137];0
[0.048053059726953506, -0.18850375711917877, 0.021633964031934738, 0.3376249372959137];[0.04428298398852348, 0.006303761620074511, 0.028386462479829788, 0.05184192210435867];1
[0.04428298398852348, 0.006303761620074511, 0.028386462479829788, 0.05184192210435867];[0.04440905898809433, -0.18921346962451935, 0.029423300176858902, 0.3533441126346588];0
[0.04440905898809433, -0.18921346962451935, 0.029423300176858902, 0.3533441126346588];[0.04062478989362717, -0.3847411870956421, 0.03649018332362175, 0.6551579236984253];0
[0.04062478989362717, -0.3847411870956421, 0.03649018332362175, 0.6551579236984253];[0.03292996808886528, -0.5803516507148743, 0.04959334060549736, 0.959104061126709];0
[0.03292996808886528, -0.5803516507148743, 0.04959334060549736, 0.959104061126709];[0.021322933956980705, -0.38593026995658875, 0.06877542287111282, 0.6824049949645996];1
[0.021322933956980705, -0.38593026995658875, 0.06877542287111282, 0.6824049949645996];[0.013604328036308289, -0.5819364786148071, 0.08242352306842804, 0.9959233403205872];0
[0.013604328036308289, -0.5819364786148071, 0.08242352306842804, 0.9959233403205872];[0.0019655984360724688, -0.388007789850235, 0.10234198719263077, 0.7302228808403015];1
[0.0019655984360724688, -0.388007789850235, 0.10234198719263077, 0.7302228808403015];[-0.005794557277113199, -0.5843841433525085, 0.11694645136594772, 1.0532821416854858];0
[-0.005794557277113199, -0.5843841433525085, 0.11694645136594772, 1.0532821416854858];[-0.01748223975300789, -0.7808459997177124, 0.13801209628582, 1.3802660703659058];0
[-0.01748223975300789, -0.7808459997177124, 0.13801209628582, 1.3802660703659058];[-0.033099159598350525, -0.5876901149749756, 0.16561740636825562, 1.1337339878082275];1
[-0.033099159598350525, -0.5876901149749756, 0.16561740636825562, 1.1337339878082275];[-0.04485296085476875, -0.7845458388328552, 0.18829208612442017, 1.4734463691711426];0
[-0.04485296085476875, -0.7845458388328552, 0.18829208612442017, 1.4734463691711426];[-0.06054387986660004, -0.5921576619148254, 0.21776102483272552, 1.2449960708618164];1
[-0.04822356626391411, -0.037171151489019394, 0.032916828989982605, 0.03312835097312927];[-0.048966988921165466, 0.1574636697769165, 0.033579397946596146, -0.24898993968963623];1
[-0.048966988921165466, 0.1574636697769165, 0.033579397946596146, -0.24898993968963623];[-0.04581771418452263, 0.35209038853645325, 0.02859959751367569, -0.530894935131073];1
[-0.04581771418452263, 0.35209038853645325, 0.02859959751367569, -0.530894935131073];[-0.03877590596675873, 0.5467986464500427, 0.017981698736548424, -0.8144307136535645];1
[-0.03877590596675873, 0.5467986464500427, 0.017981698736548424, -0.8144307136535645];[-0.027839934453368187, 0.3514350950717926, 0.0016930850688368082, -0.5161464810371399];0
[-0.027839934453368187, 0.3514350950717926, 0.0016930850688368082, -0.5161464810371399];[-0.020811231806874275, 0.15628933906555176, -0.008629844523966312, -0.22293049097061157];0
[-0.020811231806874275, 0.15628933906555176, -0.008629844523966312, -0.22293049097061157];[-0.01768544502556324, -0.03870820254087448, -0.013088454492390156, 0.06701779365539551];0
[-0.01768544502556324, -0.03870820254087448, -0.013088454492390156, 0.06701779365539551];[-0.018459608778357506, 0.15659892559051514, -0.011748098768293858, -0.22976571321487427];1
[-0.018459608778357506, 0.15659892559051514, -0.011748098768293858, -0.22976571321487427];[-0.015327630564570427, 0.3518867790699005, -0.016343412920832634, -0.5261310935020447];1
[-0.015327630564570427, 0.3518867790699005, -0.016343412920832634, -0.5261310935020447];[-0.00828989502042532, 0.15699855983257294, -0.026866035535931587, -0.2386425882577896];0
[-0.00828989502042532, 0.15699855983257294, -0.026866035535931587, -0.2386425882577896];[-0.0051499237306416035, -0.03772948682308197, -0.03163888677954674, 0.04544640704989433];0
[-0.0051499237306416035, -0.03772948682308197, -0.03163888677954674, 0.04544640704989433];[-0.005904513411223888, 0.15783151984214783, -0.030729958787560463, -0.2570485770702362];1
[-0.005904513411223888, 0.15783151984214783, -0.030729958787560463, -0.2570485770702362];[-0.002747882856056094, -0.03683852404356003, -0.035870932042598724, 0.02578543871641159];0
[-0.002747882856056094, -0.03683852404356003, -0.035870932042598724, 0.02578543871641159];[-0.0034846533089876175, 0.15877899527549744, -0.03535522148013115, -0.27799588441848755];1
[-0.0034846533089876175, 0.15877899527549744, -0.03535522148013115, -0.27799588441848755];[-0.0003090734244324267, 0.3543870151042938, -0.04091513901948929, -0.5816168189048767];1
[-0.0003090734244324267, 0.3543870151042938, -0.04091513901948929, -0.5816168189048767];[0.006778667215257883, 0.5500576496124268, -0.052547477185726166, -0.8869028091430664];1
[0.006778667215257883, 0.5500576496124268, -0.052547477185726166, -0.8869028091430664];[0.017779819667339325, 0.35568684339523315, -0.07028552889823914, -0.611190915107727];0
[0.017779819667339325, 0.35568684339523315, -0.07028552889823914, -0.611190915107727];[0.024893557652831078, 0.5517171621322632, -0.082509346306324, -0.9251572489738464];1
[0.024893557652831078, 0.5517171621322632, -0.082509346306324, -0.9251572489738464];[0.035927899181842804, 0.7478507161140442, -0.10101249814033508, -1.2425870895385742];1
[0.035927899181842804, 0.7478507161140442, -0.10101249814033508, -1.2425870895385742];[0.0508849136531353, 0.5541598200798035, -0.12586423754692078, -0.9831788539886475];0
[0.0508849136531353, 0.5541598200798035, -0.12586423754692078, -0.9831788539886475];[0.061968110501766205, 0.36092838644981384, -0.14552780985832214, -0.732530951499939];0
[0.061968110501766205, 0.36092838644981384, -0.14552780985832214, -0.732530951499939];[0.06918668001890182, 0.168084979057312, -0.16017843782901764, -0.48895785212516785];0
[0.06918668001890182, 0.168084979057312, -0.16017843782901764, -0.48895785212516785];[0.07254837453365326, 0.3650611937046051, -0.16995759308338165, -0.8275312185287476];1
[0.07254837453365326, 0.3650611937046051, -0.16995759308338165, -0.8275312185287476];[0.07984960079193115, 0.17261984944343567, -0.1865082085132599, -0.5927556157112122];0
[0.07984960079193115, 0.17261984944343567, -0.1865082085132599, -0.5927556157112122];[0.08330199867486954, 0.3697953522205353, -0.19836333394050598, -0.9379057288169861];1
[0.08330199867486954, 0.3697953522205353, -0.19836333394050598, -0.9379057288169861];[0.09069790691137314, 0.1778205782175064, -0.2171214371919632, -0.713527500629425];0
[-0.014183544553816319, -0.011400156654417515, -0.004502123687416315, 0.012436346150934696];[-0.014411548152565956, -0.206457257270813, -0.004253396764397621, 0.303695410490036];0
[-0.014411548152565956, -0.206457257270813, -0.004253396764397621, 0.303695410490036];[-0.018540693446993828, -0.011274943128228188, 0.0018205111846327782, 0.00967409461736679];1
[-0.018540693446993828, -0.011274943128228188, 0.0018205111846327782, 0.00967409461736679];[-0.018766192719340324, 0.18382085859775543, 0.0020139929838478565, -0.2824338972568512];1
[-0.018766192719340324, 0.18382085859775543, 0.0020139929838478565, -0.2824338972568512];[-0.015089774504303932, -0.011329768225550652, -0.003634684719145298, 0.010883566923439503];0
[-0.015089774504303932, -0.011329768225550652, -0.003634684719145298, 0.010883566923439503];[-0.015316369943320751, 0.18384411931037903, -0.0034170132130384445, -0.2829439342021942];1
[-0.015316369943320751, 0.18384411931037903, -0.0034170132130384445, -0.2829439342021942];[-0.0116394879296422, -0.011228926479816437, -0.00907589215785265, 0.008659335784614086];0
[-0.0116394879296422, -0.011228926479816437, -0.00907589215785265, 0.008659335784614086];[-0.011864066123962402, 0.18402199447155, -0.008902705274522305, -0.2868732810020447];1
[-0.011864066123962402, 0.18402199447155, -0.008902705274522305, -0.2868732810020447];[-0.00818362645804882, 0.3792697787284851, -0.014640170149505138, -0.5823506712913513];1
[-0.00818362645804882, 0.3792697787284851, -0.014640170149505138, -0.5823506712913513];[-0.0005982308648526669, 0.574593722820282, -0.02628718502819538, -0.8796092867851257];1
[-0.0005982308648526669, 0.574593722820282, -0.02628718502819538, -0.8796092867851257];[0.010893643833696842, 0.7700628042221069, -0.043879371136426926, -1.1804391145706177];1
[0.010893643833696842, 0.7700628042221069, -0.043879371136426926, -1.1804391145706177];[0.026294900104403496, 0.9657260775566101, -0.0674881562590599, -1.4865479469299316];1
[0.026294900104403496, 0.9657260775566101, -0.0674881562590599, -1.4865479469299316];[0.04560942202806473, 0.7714883089065552, -0.09721910953521729, -1.2156809568405151];0
[0.04560942202806473, 0.7714883089065552, -0.09721910953521729, -1.2156809568405151];[0.061039187014102936, 0.9677205085754395, -0.12153273075819016, -1.5371768474578857];1
[0.061039187014102936, 0.9677205085754395, -0.12153273075819016, -1.5371768474578857];[0.08039359748363495, 0.7742530107498169, -0.15227626264095306, -1.2847588062286377];0
[0.08039359748363495, 0.7742530107498169, -0.15227626264095306, -1.2847588062286377];[0.09587866067886353, 0.5813617706298828, -0.17797143757343292, -1.0433664321899414];0
[0.09587866067886353, 0.5813617706298828, -0.17797143757343292, -1.0433664321899414];[0.10750589519739151, 0.7783427834510803, -0.19883877038955688, -1.386218786239624];1
[0.10750589519739151, 0.7783427834510803, -0.19883877038955688, -1.386218786239624];[0.12307275086641312, 0.9753091931343079, -0.22656314074993134, -1.7339211702346802];1
[-0.014803721569478512, -0.0002986393228638917, -0.03763804957270622, -0.018719550222158432];[-0.014809694141149521, -0.19486117362976074, -0.038012441247701645, 0.2618545889854431];0
[-0.014809694141149521, -0.19486117362976074, -0.038012441247701645, 0.2618545889854431];[-0.018706917762756348, 0.0007821926265023649, -0.03277534991502762, -0.04257143661379814];1
[-0.018706917762756348, 0.0007821926265023649, -0.03277534991502762, -0.04257143661379814];[-0.018691273406147957, 0.19635842740535736, -0.033626776188611984, -0.3454124629497528];1
[-0.018691273406147957, 0.19635842740535736, -0.033626776188611984, -0.3454124629497528];[-0.014764104969799519, 0.39194217324256897, -0.04053502902388573, -0.6485066413879395];1
[-0.014764104969799519, 0.39194217324256897, -0.04053502902388573, -0.6485066413879395];[-0.006925261579453945, 0.5876047015190125, -0.05350515991449356, -0.9536733627319336];1
[-0.006925261579453945, 0.5876047015190125, -0.05350515991449356, -0.9536733627319336];[0.0048268320970237255, 0.39324185252189636, -0.07257862389087677, -0.6782693266868591];0
[0.0048268320970237255, 0.39324185252189636, -0.07257862389087677, -0.6782693266868591];[0.012691669166088104, 0.19919922947883606, -0.08614401519298553, -0.4092910885810852];0
[0.012691669166088104, 0.19919922947883606, -0.08614401519298553, -0.4092910885810852];[0.01667565293610096, 0.005397523287683725, -0.094329833984375, -0.14496149122714996];0
[0.01667565293610096, 0.005397523287683725, -0.094329833984375, -0.14496149122714996];[0.01678360439836979, 0.20173490047454834, -0.09722906351089478, -0.4658501148223877];1
[0.01678360439836979, 0.20173490047454834, -0.09722906351089478, -0.4658501148223877];[0.020818302407860756, 0.008111550472676754, -0.1065460667014122, -0.2053271383047104];0
[0.020818302407860756, 0.008111550472676754, -0.1065460667014122, -0.2053271383047104];[0.020980533212423325, -0.18533821403980255, -0.1106526106595993, 0.05193669721484184];0
[0.020980533212423325, -0.18533821403980255, -0.1106526106595993, 0.05193669721484184];[0.01727376878261566, 0.011182107031345367, -0.10961387306451797, -0.2735064923763275];1
[0.01727376878261566, 0.011182107031345367, -0.10961387306451797, -0.2735064923763275];[0.017497410997748375, -0.1822190135717392, -0.11508400738239288, -0.017307860776782036];0
[0.017497410997748375, -0.1822190135717392, -0.11508400738239288, -0.017307860776782036];[0.01385303121060133, 0.014349186792969704, -0.11543016135692596, -0.34396982192993164];1
[0.01385303121060133, 0.014349186792969704, -0.11543016135692596, -0.34396982192993164];[0.014140014536678791, 0.21090783178806305, -0.12230955809354782, -0.6707068681716919];1
[0.014140014536678791, 0.21090783178806305, -0.12230955809354782, -0.6707068681716919];[0.018358170986175537, 0.4074987769126892, -0.13572369515895844, -0.9992597699165344];1
[0.018358170986175537, 0.4074987769126892, -0.13572369515895844, -0.9992597699165344];[0.02650814689695835, 0.6041481494903564, -0.1557088941335678, -1.3313015699386597];1
[0.02650814689695835, 0.6041481494903564, -0.1557088941335678, -1.3313015699386597];[0.038591109216213226, 0.8008529543876648, -0.18233492970466614, -1.6683827638626099];1
[0.038591109216213226, 0.8008529543876648, -0.18233492970466614, -1.6683827638626099];[0.054608169943094254, 0.6082593202590942, -0.2157025784254074, -1.4375911951065063];0
[-0.02663404494524002, -0.04847811907529831, 0.03596349433064461, 0.013164784759283066];[-0.02760360762476921, 0.14611010253429413, 0.0362267903983593, -0.2679578363895416];1
[-0.02760360762476921, 0.14611010253429413, 0.0362267903983593, -0.2679578363895416];[-0.02468140423297882, 0.3406968116760254, 0.03086763434112072, -0.5489980578422546];1
[-0.02468140423297882, 0.3406968116760254, 0.03086763434112072, -0.5489980578422546];[-0.017867468297481537, 0.1451551765203476, 0.01988767273724079, -0.24675165116786957];0
[-0.017867468297481537, 0.1451551765203476, 0.01988767273724079, -0.24675165116786957];[-0.014964365400373936, -0.05024508759379387, 0.014952640049159527, 0.05213736370205879];0
[-0.014964365400373936, -0.05024508759379387, 0.014952640049159527, 0.05213736370205879];[-0.01596926711499691, 0.14465931057929993, 0.015995386987924576, -0.23579062521457672];1
[-0.01596926711499691, 0.14465931057929993, 0.015995386987924576, -0.23579062521457672];[-0.013076080940663815, 0.33954912424087524, 0.01127957459539175, -0.5233855247497559];1
[-0.013076080940663815, 0.33954912424087524, 0.01127957459539175, -0.5233855247497559];[-0.006285098381340504, 0.5345104932785034, 0.0008118644473142922, -0.8124929070472717];1
[-0.006285098381340504, 0.5345104932785034, 0.0008118644473142922, -0.8124929070472717];[0.0044051120057702065, 0.3393774628639221, -0.015437993220984936, -0.5195546746253967];0
[0.0044051120057702065, 0.3393774628639221, -0.015437993220984936, -0.5195546746253967];[0.01119266077876091, 0.14447620511054993, -0.02582908608019352, -0.23177625238895416];0
[0.01119266077876091, 0.14447620511054993, -0.02582908608019352, -0.23177625238895416];[0.014082184992730618, -0.050267335027456284, -0.03046461194753647, 0.05264871567487717];0
[0.014082184992730618, -0.050267335027456284, -0.03046461194753647, 0.05264871567487717];[0.013076838105916977, 0.14527790248394012, -0.029411638155579567, -0.2494882345199585];1
[0.013076838105916977, 0.14527790248394012, -0.029411638155579567, -0.2494882345199585];[0.01598239690065384, 0.3408072590827942, -0.03440140187740326, -0.5513011813163757];1
[0.01598239690065384, 0.3408072590827942, -0.03440140187740326, -0.5513011813163757];[0.02279854193329811, 0.5363950729370117, -0.04542742669582367, -0.8546213507652283];1
[0.02279854193329811, 0.5363950729370117, -0.04542742669582367, -0.8546213507652283];[0.03352644294500351, 0.7321057319641113, -0.0625198557972908, -1.1612355709075928];1
[0.03352644294500351, 0.7321057319641113, -0.0625198557972908, -1.1612355709075928];[0.04816855490207672, 0.5378513336181641, -0.08574456721544266, -0.888792097568512];0
[0.04816855490207672, 0.5378513336181641, -0.08574456721544266, -0.888792097568512];[0.05892558395862579, 0.34399110078811646, -0.10352040827274323, -0.6242480874061584];0
[0.05892558395862579, 0.34399110078811646, -0.10352040827274323, -0.6242480874061584];[0.06580540537834167, 0.5403943657875061, -0.11600536853075027, -0.947656512260437];1
[0.06580540537834167, 0.5403943657875061, -0.11600536853075027, -0.947656512260437];[0.07661329209804535, 0.3470093607902527, -0.13495850563049316, -0.6935577988624573];0
[0.07661329209804535, 0.3470093607902527, -0.13495850563049316, -0.6935577988624573];[0.08355347812175751, 0.5437197089195251, -0.1488296538591385, -1.0254976749420166];1
[0.08355347812175751, 0.5437197089195251, -0.1488296538591385, -1.0254976749420166];[0.09442787617444992, 0.3508589565753937, -0.1693396121263504, -0.7829991579055786];0
[0.09442787617444992, 0.3508589565753937, -0.1693396121263504, -0.7829991579055786];[0.10144505649805069, 0.15841855108737946, -0.18499958515167236, -0.5480157136917114];0
[0.10144505649805069, 0.15841855108737946, -0.18499958515167236, -0.5480157136917114];[0.10461342334747314, -0.03368863835930824, -0.1959599107503891, -0.31885218620300293];0
[0.10461342334747314, -0.03368863835930824, -0.1959599107503891, -0.31885218620300293];[0.10393965244293213, -0.22555869817733765, -0.20233695209026337, -0.09379952400922775];0
[0.10393965244293213, -0.22555869817733765, -0.20233695209026337, -0.09379952400922775];[0.09942847490310669, -0.02819841355085373, -0.20421293377876282, -0.44288259744644165];1
[0.09942847490310669, -0.02819841355085373, -0.20421293377876282, -0.44288259744644165];[0.09886451065540314, 0.1691388636827469, -0.2130705863237381, -0.7923599481582642];1
[-0.001817198470234871, 0.049961868673563004, -0.0010178794618695974, -0.006336024962365627];[-0.0008179610595107079, 0.24509839713573456, -0.0011445999843999743, -0.2993399202823639];1
[-0.0008179610595107079, 0.24509839713573456, -0.0011445999843999743, -0.2993399202823639];[0.004084006883203983, 0.4402366578578949, -0.007131398655474186, -0.592383623123169];1
[0.004084006883203983, 0.4402366578578949, -0.007131398655474186, -0.592383623123169];[0.012888739816844463, 0.6354576945304871, -0.018979070708155632, -0.8873043656349182];1
[0.012888739816844463, 0.6354576945304871, -0.018979070708155632, -0.8873043656349182];[0.025597894564270973, 0.8308320641517639, -0.036725159734487534, -1.1858925819396973];1
[0.025597894564270973, 0.8308320641517639, -0.036725159734487534, -1.1858925819396973];[0.042214535176754, 1.0264105796813965, -0.06044301018118858, -1.4898573160171509];1
[0.042214535176754, 1.0264105796813965, -0.06044301018118858, -1.4898573160171509];[0.06274274736642838, 1.2222141027450562, -0.09024015814065933, -1.800785779953003];1
[0.06274274736642838, 1.2222141027450562, -0.09024015814065933, -1.800785779953003];[0.0871870294213295, 1.4182217121124268, -0.12625586986541748, -2.1200954914093018];1
[0.0871870294213295, 1.4182217121124268, -0.12625586986541748, -2.1200954914093018];[0.11555146425962448, 1.224563717842102, -0.16865777969360352, -1.8689414262771606];0
[0.11555146425962448, 1.224563717842102, -0.16865777969360352, -1.8689414262771606];[0.1400427371263504, 1.031640648841858, -0.20603661239147186, -1.6330136060714722];0
[0.1400427371263504, 1.031640648841858, -0.20603661239147186, -1.6330136060714722];[0.1606755554676056, 1.228499412536621, -0.23869688808918, -1.9822032451629639];1
[0.04149765148758888, 0.02128983847796917, 0.03878273814916611, -0.020136456936597824];[0.04192344844341278, -0.17436622083187103, 0.038380011916160583, 0.28452619910240173];0
[0.04192344844341278, -0.17436622083187103, 0.038380011916160583, 0.28452619910240173];[0.038436125963926315, 0.020187918096780777, 0.0440705344080925, 0.004190866835415363];1
[0.038436125963926315, 0.020187918096780777, 0.0440705344080925, 0.004190866835415363];[0.03883988410234451, 0.21465103328227997, 0.04415435343980789, -0.2742680311203003];1
[0.03883988410234451, 0.21465103328227997, 0.04415435343980789, -0.2742680311203003];[0.043132904917001724, 0.40911608934402466, 0.03866899013519287, -0.5527041554450989];1
[0.043132904917001724, 0.40911608934402466, 0.03866899013519287, -0.5527041554450989];[0.051315225660800934, 0.6036742925643921, 0.027614908292889595, -0.83295738697052];1
[0.051315225660800934, 0.6036742925643921, 0.027614908292889595, -0.83295738697052];[0.06338871270418167, 0.7984082102775574, 0.01095576025545597, -1.1168291568756104];1
[0.06338871270418167, 0.7984082102775574, 0.01095576025545597, -1.1168291568756104];[0.07935687899589539, 0.6031441688537598, -0.011380824260413647, -0.8207298517227173];0
[0.07935687899589539, 0.6031441688537598, -0.011380824260413647, -0.8207298517227173];[0.0914197564125061, 0.4081798195838928, -0.027795420959591866, -0.5316480994224548];0
[0.0914197564125061, 0.4081798195838928, -0.027795420959591866, -0.5316480994224548];[0.09958335757255554, 0.21345962584018707, -0.03842838108539581, -0.2478514313697815];0
[0.09958335757255554, 0.21345962584018707, -0.03842838108539581, -0.2478514313697815];[0.10385254770517349, 0.4091087281703949, -0.04338541254401207, -0.5524035692214966];1
[0.10385254770517349, 0.4091087281703949, -0.04338541254401207, -0.5524035692214966];[0.11203472316265106, 0.6048122644424438, -0.05443348363041878, -0.8584339618682861];1
[0.11203472316265106, 0.6048122644424438, -0.05443348363041878, -0.8584339618682861];[0.1241309642791748, 0.41047239303588867, -0.07160216569900513, -0.5833514928817749];0
[0.1241309642791748, 0.41047239303588867, -0.07160216569900513, -0.5833514928817749];[0.1323404163122177, 0.21642273664474487, -0.08326919376850128, -0.314055860042572];0
[0.1323404163122177, 0.21642273664474487, -0.08326919376850128, -0.314055860042572];[0.1366688758134842, 0.4126260578632355, -0.08955030888319016, -0.6317939758300781];1
[0.1366688758134842, 0.4126260578632355, -0.08955030888319016, -0.6317939758300781];[0.14492139220237732, 0.6088757514953613, -0.1021861881017685, -0.9512816071510315];1
[0.14492139220237732, 0.6088757514953613, -0.1021861881017685, -0.9512816071510315];[0.1570989042520523, 0.4152664840221405, -0.12121181935071945, -0.6923730969429016];0
[0.1570989042520523, 0.4152664840221405, -0.12121181935071945, -0.6923730969429016];[0.16540423035621643, 0.6118429899215698, -0.13505928218364716, -1.0206234455108643];1
[0.16540423035621643, 0.6118429899215698, -0.13505928218364716, -1.0206234455108643];[0.1776410937309265, 0.8084806799888611, -0.15547175705432892, -1.3524807691574097];1
[0.1776410937309265, 0.8084806799888611, -0.15547175705432892, -1.3524807691574097];[0.19381071627140045, 0.6156147122383118, -0.18252137303352356, -1.1121959686279297];0
[0.19381071627140045, 0.6156147122383118, -0.18252137303352356, -1.1121959686279297];[0.2061230093240738, 0.8126026391983032, -0.20476529002189636, -1.456133484840393];1
[0.2061230093240738, 0.8126026391983032, -0.20476529002189636, -1.456133484840393];[0.2223750501871109, 1.0095633268356323, -0.2338879555463791, -1.8051835298538208];1
[-0.032215725630521774, 0.04672921448945999, -0.00866149552166462, 0.04804931581020355];[-0.03128114342689514, -0.1482674777507782, -0.007700508926063776, 0.33798691630363464];0
[-0.03128114342689514, -0.1482674777507782, -0.007700508926063776, 0.33798691630363464];[-0.03424649313092232, -0.34327900409698486, -0.0009407702600583434, 0.6282316446304321];0
[-0.03424649313092232, -0.34327900409698486, -0.0009407702600583434, 0.6282316446304321];[-0.04111207276582718, -0.5383878350257874, 0.011623862199485302, 0.9206181168556213];0
